Sex,Age,Height,Weight,BMI
Female,29,169.3580306,51.30751126,17.88833321
Male,27,183.8096654,61.12043788,18.09048809
Female,18,173.3522822,50.35519408,16.75659077
Male,25,166.452423,55.48781854,20.02709347
Male,32,171.7216022,59.18300879,20.07001481
Male,30,174.4623892,56.49774196,18.56213709
Female,20,174.2723718,58.8135578,19.36515086
Female,33,180.1411942,64.3401726,19.82698432
Female,34,176.0590332,56.22413504,18.13872155
Male,21,174.1577416,59.16704234,19.50719422
Male,25,174.3439744,57.64941298,18.96625222
Female,34,168.5637726,61.71568714,21.72038906
Female,33,175.248697,51.72758316,16.84275413
Male,19,171.3615826,55.44445511,18.88129195
Male,27,172.2238618,56.1443935,18.92867718
Male,35,181.6806628,52.94688481,16.04070745
Female,20,184.1339218,70.0814273,20.66977973
Male,20,169.183177,55.84778945,19.51156711
Female,18,180.5187652,63.02761236,19.34134463
Male,23,168.4895538,68.18033096,24.01671814
Male,19,180.7776928,58.80657248,17.99437245
Male,26,175.3527354,62.81460538,20.4284804
Female,30,176.1469426,62.46488566,20.13196872
Female,23,172.8562964,57.34582361,19.19251567
Female,29,181.596792,60.26528018,18.27474611
Female,28,175.4152448,52.33213107,17.00725679
Male,22,173.3227928,50.17756731,16.70316464
Male,35,172.5492104,54.60889261,18.34163023
Female,35,174.129319,59.03749635,19.47083808
Female,30,171.638214,57.06069545,19.36910723
Female,28,168.5604706,53.26222222,18.74598773
Male,23,179.7336258,60.65568713,18.77644513
Male,21,170.4521864,59.53799018,20.49224473
Female,27,163.866322,57.97559126,21.59067852
Female,18,171.3950852,54.84911513,18.67125084
Female,34,170.772709,63.98537264,21.94038704
Male,23,172.7010516,65.39241618,21.92491593
Female,19,171.34332,55.19398141,18.80000151
Male,24,169.6939964,55.03272932,19.11122885
Male,32,167.8930602,56.63590619,20.09217166
Male,22,167.9461462,56.3123134,19.96474651
Female,29,164.3614696,59.0868472,21.87214127
Male,29,175.2991414,54.33755365,17.68239226
Male,22,171.3554358,62.49876901,21.28512516
Female,25,181.8868092,62.54090774,18.90437346
Female,27,175.4854758,59.41923969,19.29502083
Male,27,172.2543926,52.54082892,17.70748268
Female,25,179.6841974,58.28997613,18.05404937
Female,35,163.666424,54.14083064,20.21185826
Male,24,179.8696174,63.38327413,19.5911335
Female,28,164.8640848,58.780627,21.62631969
Female,20,173.4900264,57.52222568,19.11116543
Male,26,173.7665054,60.2914071,19.967505
Female,18,168.5343848,45.22241086,15.92125095
Female,34,170.8670446,56.50976215,19.35563307
Female,29,169.2586404,54.57337633,19.0493273
Female,25,165.1233934,38.22103119,14.01798873
Female,35,171.9407026,56.42816089,19.0870591
Male,27,178.4775704,58.43058976,18.34313219
Male,28,168.1279594,54.92767733,19.4317479
Male,25,166.6924022,57.46842963,20.68227155
Male,27,181.8384222,61.57244267,18.62153985
Male,35,174.1136726,49.30821217,16.26499822
Male,20,174.0475564,55.3824944,18.28256677
Male,28,168.1876748,49.58571999,17.52947087
Male,18,166.9059908,51.62053536,18.53016005
Male,33,183.4872886,72.33020219,21.48365796
Male,24,168.99382,63.05959062,22.08055663
Male,32,171.267247,57.1154894,19.47178589
Male,21,163.4167166,56.01067447,20.97385968
Female,34,173.4749134,63.50551728,21.1027287
Male,19,175.6533698,58.25781643,18.88172845
Female,25,176.5538506,60.09894786,19.28026495
Male,31,167.0151092,51.24396297,18.37095365
Male,20,170.7479186,70.65231866,24.23349753
Female,20,167.645842,52.63422359,18.72764484
Male,24,172.2985124,52.4310142,17.66142411
Female,34,181.4239958,62.75523014,19.0660614
Female,34,175.0864672,51.19248024,16.6994254
Female,26,173.3818224,60.57331476,20.14998512
Male,21,165.7336538,50.93311612,18.54297248
Male,18,169.1658034,62.47314104,21.83075257
Male,18,176.4839498,55.64834488,17.86661744
Male,30,168.2572454,49.13017717,17.3540681
Female,33,165.2438148,63.22864449,23.1560225
Female,19,177.5454158,54.38586124,17.2531183
Female,26,176.0234732,67.67212607,21.84083136
Male,23,183.07685,57.79075237,17.24217315
Female,18,167.6323292,53.66415042,19.09717887
Female,34,174.936023,61.25542697,20.01642851
Male,27,174.3611194,54.62690023,17.96833255
Female,28,171.8481958,59.43919776,20.12720647
Male,33,175.6460038,58.10182601,18.83275043
Female,30,177.9497076,64.23502989,20.2851344
Female,32,181.3765486,61.29874504,18.63330243
Male,27,175.3488492,66.91866378,21.76416135
Female,23,168.9965124,47.41020026,16.60033384
Male,18,172.0045836,56.31993375,19.03630311
Male,22,171.7933826,59.10771245,20.02773362
Female,25,168.7474654,54.68169418,19.20295045
Female,19,173.1114902,53.43445124,17.83076927
Female,31,174.7972628,56.2752549,18.41826563
Male,27,179.5575276,63.62694395,19.73487351
Female,18,167.7756868,56.26396045,19.9881576
Male,27,183.9409326,65.17215172,19.26219647
Female,31,170.0059084,53.40406056,18.47765125
Female,28,166.4648436,53.65158591,19.36145657
Female,30,171.556045,57.98969798,19.70331553
Female,20,172.1184772,61.76884817,20.85043064
Male,18,168.0090112,51.31844284,18.18062608
Female,19,169.4268646,53.32096243,18.57521924
Male,26,165.3342134,60.72812584,22.21595197
Male,30,173.9723978,59.51594559,19.66405843
Male,27,165.5227576,42.73730981,15.59883885
Female,26,171.4679578,57.96733588,19.71595902
Male,24,167.0487896,45.46755486,16.29353994
Male,22,170.5379876,56.48894226,19.42324067
Female,22,171.0639454,63.42550358,21.67441936
Female,35,174.3608146,58.51817845,19.24835132
Male,30,177.6520958,56.87095776,18.01981749
Male,30,170.9541158,56.2015915,19.23047485
Female,18,174.7048068,66.74643476,21.86849426
Male,25,167.9531058,51.50446107,18.25867613
Female,19,168.4113472,53.17939625,18.74999771
Male,35,175.7316018,58.07229715,18.80484624
Female,21,169.9476662,53.88981262,18.65850228
Female,30,174.5059502,56.55239984,18.5708198
Female,18,180.5603958,67.18818837,20.60859817
Male,26,166.4359638,55.78895852,20.13976598
Female,23,168.1616398,52.6475592,18.61765125
Male,29,169.346372,48.81570158,17.02190875
Male,35,174.5666308,62.1581665,20.3974676
Female,28,169.427906,54.7235154,19.06358689
Female,20,164.8365512,53.92551034,19.84667425
Male,29,173.2587086,58.7612586,19.57498598
Male,18,179.0704318,60.78768251,18.95694462
Male,19,169.2974008,57.72411965,20.1398974
Female,25,174.0230962,61.54899195,20.32392943
Male,26,173.8756238,64.85463706,21.45182017
Female,20,174.2778836,50.0653032,16.48362829
Female,30,172.1629018,52.91227571,17.8516272
Female,29,174.2880436,58.9739027,19.41445464
Male,24,178.8884662,64.70966894,20.22111102
Male,23,166.2430254,49.0331084,17.74202041
Male,33,179.5723358,54.19544316,16.8067765
Male,23,170.8920636,50.58997349,17.32292321
Female,28,168.851072,58.79400797,20.62177001
Female,28,165.3265934,56.70194924,20.74498242
Female,25,169.0703248,53.99835728,18.89062342
Male,23,167.2538438,58.76456983,21.00699166
Male,18,176.4223802,60.42344784,19.41326869
Female,29,178.5312152,65.43577961,20.52993032
Female,33,166.0656318,59.68558913,21.64265205
Male,32,168.8893498,40.90034689,14.33913589
Male,19,171.2788802,61.29665851,20.89438953
Female,24,174.7862138,56.71814249,18.56556481
Female,19,159.8363834,43.4264028,16.99820585
Female,26,176.214278,61.44117304,19.78690304
Female,25,164.4251728,50.80366086,18.7913902
Male,24,175.2015546,64.90171995,21.14369141
Female,25,176.2003334,60.38716045,19.45054046
Female,33,166.7116046,50.08417264,18.02060458
Female,20,173.5716366,58.8933447,19.54831008
Male,22,165.232588,55.49181016,20.32534837
Female,23,174.510319,55.41469945,18.19630777
Female,20,169.2838626,68.04280175,23.74387431
Female,18,172.5129138,61.62428828,20.70661991
Female,25,162.5604572,58.32195439,22.07002176
Male,33,175.0307142,57.91757679,18.90524761
Male,23,172.2984362,52.89599174,17.81806788
Female,33,183.2589172,73.31023387,21.82905269
Male,29,167.465629,54.15257868,19.30937819
Male,34,168.5374836,55.26846127,19.45740325
Female,20,173.098333,59.24183972,19.77166677
Male,32,167.2732748,56.36393221,20.1441377
Female,22,167.2820632,57.28213924,20.47014847
Female,18,171.7304414,50.49236041,17.12109818
Female,25,172.0774562,59.48351373,20.08857712
Male,20,171.2943742,53.89312385,18.36739961
Female,22,173.2344516,58.97567171,19.6519152
Male,19,171.2680598,57.70416158,19.67228901
Male,32,175.4353362,63.86916228,20.75188679
Male,21,172.1435724,62.79101858,21.18929083
Female,19,170.4822092,58.87978229,20.25856051
Female,21,177.0295672,63.95720456,20.40790268
Male,27,159.20085,46.56116606,18.37103397
Male,29,170.8421526,59.08770903,20.24452533
Female,25,177.8514096,63.51046143,20.07849521
Female,27,170.9439558,60.90729482,20.84310076
Male,20,177.2473468,65.62297718,20.88800487
Male,26,175.1591874,55.95588051,18.2381342
Female,34,174.9248724,58.71907451,19.19007123
Female,32,171.603035,49.95875435,16.96532519
Female,21,165.3170684,59.2474189,21.67876618
Male,33,170.6309516,53.16864612,18.26167008
Male,25,177.232945,56.95215079,18.13099918
Female,32,176.7132102,62.34178069,19.96372996
Female,21,177.3192034,60.3270141,19.18672291
Female,31,176.3910112,50.85695796,16.34549194
Female,33,176.515014,63.6834162,20.43918459
Male,28,171.9965572,60.49021664,20.44777928
Male,28,181.2864294,56.04786904,17.05410888
Male,34,172.5798936,50.5480162,16.97165671
Male,19,181.0737552,61.10415391,18.63632325
Male,23,173.4013804,58.36041902,19.40947628
Male,29,174.9970592,57.77923112,18.86734426
Female,19,172.0138292,56.24486421,19.0088858
Female,22,176.666906,57.59443759,18.45315594
Male,26,165.819328,59.09750662,21.49311552
Female,22,165.2426464,53.95322484,19.75939491
Male,21,176.7206524,57.14937275,18.29942199
Male,34,187.8433886,65.89313679,18.67449518
Male,35,164.2657624,59.81495368,22.16747257
Male,20,171.2394594,61.60682497,21.0097869
Female,20,185.0094598,65.0701388,19.01053677
Female,29,168.5529522,66.75800137,23.49801168
Male,18,178.3489956,61.09784898,19.20813066
Female,25,172.1316598,61.5374707,20.7691463
Female,26,173.2714848,56.24073652,18.73256818
Female,18,178.0563114,63.53391216,20.03970712
Male,30,171.6907666,53.53052211,18.15967686
Male,28,178.1172206,60.07903515,18.93702038
Male,25,163.981765,58.43585143,21.73145373
Male,31,175.7399076,64.67741852,20.9417228
Female,34,163.0332274,49.13979333,18.48764487
Female,33,172.2788782,63.16677449,21.28262276
Male,27,172.1665594,50.97344048,17.19676921
Male,33,173.0443326,52.31979335,17.47236832
Female,34,169.963846,55.59568281,19.24546839
Female,24,176.6634516,48.63467286,15.58307256
Male,18,170.4175408,51.74627116,17.81767318
Female,27,181.259226,56.4797797,17.1906884
Male,28,180.7636466,62.31588057,19.07115803
Female,19,176.177575,60.41773258,19.46541572
Female,35,166.6995396,52.97042625,19.06185596
Female,35,171.4593218,69.55340042,23.65901614
Male,27,180.501671,61.84582279,18.9822826
Male,34,168.8908484,53.41490141,18.72624551
Female,33,177.7497842,61.43173832,19.44353189
Male,31,168.577641,54.78633794,19.27848244
Female,22,166.9490946,58.92700125,21.14203176
Male,28,170.7503062,62.78044987,21.53287194
Male,26,176.98593,58.47672011,18.66835442
Male,20,169.9596804,50.66762851,17.5403915
Male,23,173.3849212,58.18406231,19.35449773
Female,33,165.0613412,54.03759302,19.83379286
Female,22,172.897292,47.51833668,15.89590887
Female,19,174.2801188,61.97881608,20.40554027
Male,35,168.4094676,60.05168353,21.17350218
Female,33,173.6941408,64.43910109,21.35893788
Male,34,167.4795736,59.09691695,21.06888963
Female,25,175.9316522,65.37404569,21.12116728
Female,20,177.4378976,60.0242412,19.06489549
Female,32,170.404155,57.79356464,19.9030502
Female,24,160.5268062,48.45836151,18.80503351
Male,33,185.2714608,57.04890204,16.61998989
Male,30,178.7641332,68.86466577,21.54944977
Male,34,169.2473882,53.82154697,18.78939264
Female,35,184.171717,64.04515612,18.88169296
Male,28,181.2797746,56.78881218,17.28082994
Male,32,174.6398082,62.91716261,20.62923646
Female,20,176.8577362,54.56666316,17.44535413
Female,23,173.1367378,53.50285297,17.84838793
Male,30,169.7661832,55.36689082,19.21092529
Female,27,178.2621276,70.94438679,22.32545838
Female,20,172.3737218,52.12892169,17.54434425
Female,24,180.6009088,59.15928591,18.1377569
Male,25,186.8998548,64.25249319,18.39384713
Female,25,173.5569808,61.12175329,20.2914063
Male,32,168.7743894,55.17107499,19.36862861
Female,28,170.6558436,53.81202153,18.47725685
Female,33,171.4318898,55.56293344,18.90612206
Female,25,168.620313,54.18945574,19.05879872
Male,33,170.8322974,54.99675944,18.84506562
Female,24,176.0502194,61.9145874,19.9765441
Male,19,173.0960724,53.24503107,17.77072613
Female,27,173.041183,52.36397325,17.48775893
Female,34,168.6185604,61.68030694,21.69383279
Female,19,171.8538346,57.74648175,19.5527385
Male,30,176.7396008,51.98268351,16.6414618
Male,31,171.361608,57.09974975,19.4449873
Male,28,169.016299,55.0078271,19.25607777
Female,25,170.694477,64.89405424,22.2723727
Female,34,172.552614,48.29933202,16.2217818
Female,33,165.025197,51.47751768,18.90242803
Male,34,176.699037,60.33771888,19.32506834
Male,30,178.5860792,64.23575563,20.1410519
Male,34,176.8304566,62.91049481,20.11914316
Male,26,166.6009876,47.18825751,17.00118973
Female,29,172.277786,54.36182085,18.31622407
Female,22,172.8166216,54.39139507,18.21208602
Male,30,173.2117948,57.0275832,19.00774336
Female,34,173.3577686,52.37154824,17.42646559
Female,21,173.836711,55.22024441,18.27325219
Male,29,168.518967,68.24020515,24.02941864
Male,28,174.2067128,62.67235881,20.65127098
Male,26,174.1282268,64.0605329,21.1277237
Female,21,180.4367232,58.86717242,18.08105758
Female,25,163.7733834,55.75371439,20.78680204
Female,32,164.0394738,55.70608719,20.70172028
Male,30,178.1315208,53.39403616,16.82719457
Male,28,164.8612654,56.80427968,20.89990517
Male,24,175.2510084,56.4699821,18.38641742
Female,18,171.7505328,52.5095764,17.80093627
Male,19,176.865153,63.88526481,20.42286505
Female,33,167.7789634,50.72042666,18.01807544
Female,33,181.1654746,57.68157268,17.57465212
Male,20,172.3594724,62.78004164,21.13254507
Male,24,176.4269014,61.65676549,19.80850234
Male,27,169.2867836,57.93304429,20.21532649
Female,33,165.0436628,50.08621381,18.38742917
Male,21,172.4078594,55.5369426,18.68393572
Female,19,183.6748676,61.94248333,18.36071791
Female,23,170.5370478,60.80115421,20.90618836
Female,31,163.6706912,51.97764863,19.40328722
Male,22,169.3418508,53.52031628,18.66339225
Male,30,174.2306904,58.06313458,19.12721234
Female,34,181.5532564,58.93253508,17.87917824
Male,23,174.3204286,56.92924438,18.73438176
Male,25,171.78147,54.68160347,18.53058492
Female,23,177.9604518,57.34351029,18.10663688
Female,22,171.3026038,56.0780783,19.11022105
Female,27,172.8042772,52.35231593,17.53183761
Male,24,171.371768,58.80385092,20.02293465
Female,24,175.0799648,49.96220165,16.29930863
Female,24,170.9922666,52.55647785,17.97520412
Male,33,172.83938,60.69265491,20.3166104
Male,34,172.4872852,61.91572138,20.81072834
Female,30,177.01895,56.27938259,17.96016491
Female,33,174.3127324,59.26374823,19.50434682
Female,29,174.8760028,67.27169472,21.99745558
Female,23,169.1551354,56.02401008,19.57962338
Female,19,173.1091788,60.48586215,20.18432356
Female,20,174.4037914,49.98098038,16.43211415
Female,32,175.8075478,56.28010834,18.20876154
Female,31,171.0944,58.84186197,20.10089214
Female,29,172.9165452,47.49234584,15.88367668
Female,18,168.9798754,60.84474443,21.3085362
Male,26,178.8728198,61.98752505,19.37385774
Male,18,170.3787042,60.2675935,20.7612618
Female,28,168.7420298,57.37539783,20.15021519
Female,30,172.6883262,52.03285082,17.44826214
Female,28,181.0305752,71.88400338,21.93455913
Male,28,172.8394054,55.93238443,18.72312442
Male,24,184.4319146,64.7146131,19.0252655
Female,30,164.3002302,52.54504733,19.46506957
Female,20,173.8211408,44.37497784,14.68701282
Female,24,170.8711594,57.01973606,19.52936789
Male,24,174.6476314,62.69775998,20.55545722
Female,29,173.9780112,52.78377299,17.43862437
Female,22,175.905668,68.87287579,22.25815011
Female,20,174.683547,58.05764612,19.02636994
Male,24,165.5467606,50.57296378,18.45344898
Female,21,173.2687416,54.00479829,17.98839528
Female,21,170.9430922,54.58008949,18.67805494
Male,25,172.3661018,52.22118237,17.5769492
Male,25,167.6414986,54.57156196,19.41797028
Male,21,169.32275,54.62263646,19.05208666
Female,22,171.7068448,58.59896325,19.8753705
Male,18,175.3052628,57.09671068,18.57897274
Male,18,167.035988,50.51041339,18.10344967
Female,29,169.2581324,57.753331,20.15944006
Male,25,173.0132684,59.11152263,19.74757818
Male,27,169.4292268,57.8269944,20.1444066
Male,34,178.3799074,65.6230679,20.6236333
Male,32,168.3625792,57.4793612,20.27782212
Male,35,181.8761158,64.02175075,19.3542667
Female,30,174.8137474,61.49932358,20.12424937
Male,31,177.7666244,62.73445561,19.85208832
Female,21,173.4865466,58.93702564,19.58200364
Female,31,169.294048,54.00448078,18.84286481
Male,23,161.3106248,58.76606668,22.58401707
Female,23,176.775618,62.04245509,19.85385122
Female,30,164.8310394,56.42829696,20.7691855
Male,35,171.9037964,58.95612188,19.9507161
Female,27,169.4342052,52.82033253,18.39922236
Male,23,170.4592222,46.65574007,16.05700691
Male,31,177.5663708,63.9011859,20.26693141
Female,25,171.986829,55.65995685,18.81711345
Male,33,171.601892,54.12708679,18.38108003
Male,21,163.0804968,47.03022593,17.68371594
Female,20,180.3425654,61.46212901,18.89781659
Male,32,174.7824546,49.65629896,16.25470886
Female,33,172.5870056,49.03614747,16.46268511
Female,32,173.2697068,59.61909249,19.85823275
Male,19,168.0891228,56.87304428,20.1292582
Male,35,174.4960188,65.45868602,21.49793543
Female,30,174.5107254,49.60635844,16.28896972
Male,22,176.8178836,56.88978184,18.19627153
Male,27,177.1697244,55.59926619,17.71293614
Male,30,181.5097462,67.41344234,20.46195483
Female,28,176.1809278,50.42876676,16.24654728
Female,19,171.2053472,49.61538493,16.92708722
Male,32,177.3188732,54.17475935,17.23009142
Female,31,178.9975846,63.66268703,19.86969224
Female,33,169.520108,64.93156633,22.59508373
